OID_,Name,TargetFacilityCount,SourceID,SourceOID,PosAlong,SideOfEdge,CurbApproach,Status,SnapX,SnapY,SnapZ,DistanceToNetworkInMeters,Attr_WalkTime,Attr_Length,Cutoff_WalkTime,Cutoff_Length
55,Location 55,,1,11857,0.307068322736154,2,0,0,11882560.284448167309165,-688449.748772104852833,0.000000000000000,41.205218579499210,0.000000000000000,0.000000000000000,,
56,Location 56,,1,5746,0.188635702572059,1,0,0,11881489.794418631121516,-691457.911174647277221,0.000000000000000,2.403262364171581,0.000000000000000,0.000000000000000,,
57,Location 57,,1,2301,0.559453178030658,1,0,0,11883912.879126604646444,-692080.287731995689683,0.000000000000000,13.840154012994921,0.000000000000000,0.000000000000000,,
58,Location 58,,1,19518,0.207872879463437,1,0,0,11895780.091263066977262,-695223.171152619877830,0.000000000000000,85.444602193192381,0.000000000000000,0.000000000000000,,
59,Location 59,,1,18180,0.217133132857521,1,0,0,11894335.176438989117742,-693733.397317336173728,0.000000000000000,39.479103371096244,0.000000000000000,0.000000000000000,,
60,Location 60,,1,18272,0.561983578986441,2,0,0,11891797.372399471700191,-692375.542523284675553,0.000000000000000,6.864627496307332,0.000000000000000,0.000000000000000,,
61,Location 61,,1,20074,0.670443587538800,2,0,0,11891017.558919077739120,-694038.629692031419836,0.000000000000000,105.093538455037631,0.000000000000000,0.000000000000000,,
62,Location 62,,1,19439,0.541681933569283,2,0,0,11892038.998024269938469,-693768.798218524549156,0.000000000000000,43.251296497280570,0.000000000000000,0.000000000000000,,
63,Location 63,,1,28352,0.467207256140126,2,0,0,11893275.621632257476449,-693382.705935127101839,0.000000000000000,48.739299375325487,0.000000000000000,0.000000000000000,,
64,Location 64,,1,28567,0.754267884153297,1,0,0,11893588.537766005843878,-692694.517854455974884,0.000000000000000,36.968564119796291,0.000000000000000,0.000000000000000,,
